Item Id,Item Name,Monster,Components
861185,Demon Block 1,Tetsucabra,"Tetsucabra Tusks [Tetsucabra]
Tetsucabra Shell [Tetsucabra]
Tetsucabra Claw [Tetsucabra]
Jumbo Bone"
91905,Thunderlord Gekirai 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
155393,Thunderlord Firebolt 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
222721,Raiden Hammer 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
286721,Thunderlord Tenrai 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Tail [Zinogre]"
347393,Lord's Shot 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
479745,Thunder Lycan 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
548353,Thunderlord Raikiri 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
610561,Raiden Axe 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Tail [Zinogre]"
677121,Raiden Cannon 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
740865,Rumble Bow 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
810241,Raiden Daggers 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
873473,Raiden Horn 1,Thunderlord Zinogre,"Thunderlord Hunter I
Thunderlord Shell [Thunderlord Zinogre]
Thunderlord Shockfur [Thunderlord Zinogre]
Zinogre Horn [Zinogre]"
75265,Tiger Jawblade 1,Tigrex,"Tigrex Fang [Tigrex]
Tigrex Scale [Tigrex]
Tigrex Claw [Tigrex]"
141313,Rex Talon 1,Tigrex,"Tigrex Claw [Tigrex]
Tigrex Scale [Tigrex]
Tigrex Tail [Tigrex]"
197633,Striped Striker 1,Tigrex,"Tigrex Claw [Tigrex]
Tigrex Scale [Tigrex]
Tigrex Shell [Tigrex]"
266241,Tiger Stinger 1,Tigrex,"Tigrex Tail [Tigrex]
Tigrex Scale [Tigrex]
Tigrex Claw [Tigrex]"
331777,Tigrex Howl 1,Tigrex,"Tigrex Scalp [Tigrex]
Tigrex Shell [Tigrex]
Monster Bone L"
467713,Tigrex Tank 1,Tigrex,"Tigrex Shell [Tigrex]
Tigrex Fang [Tigrex]
Monster Bone L"
531713,Tigrine Edge 1,Tigrex,"Tigrex Fang [Tigrex]
Tigrex Scale [Tigrex]
Tigrex Claw [Tigrex]"
599041,Rex Slasher 1,Tigrex,"Tigrex Claw [Tigrex]
Tigrex Fang [Tigrex]
Tigrex Scale [Tigrex]"
663809,Tiger Blast 1,Tigrex,"Tigrex Fang [Tigrex]
Tigrex Claw [Tigrex]
Tigrex Shell [Tigrex]"
725761,Tigrex Archer 1,Tigrex,"Tigrex Scale [Tigrex]
Tigrex Fang [Tigrex]
Monster Bone L"
791297,Rex Slicers 1,Tigrex,"Tigrex Claw [Tigrex]
Tigrex Fang [Tigrex]
Tigrex Scale [Tigrex]"
860673,Striped Dragonga 1,Tigrex,"Tigrex Shell [Tigrex]
Tigrex Fang [Tigrex]
Dragonite Ore"
986625,Tigrex Divide 1,Tigrex,"Tigrex Scale [Tigrex]
Tigrex Claw [Tigrex]
Tigrex Fang [Tigrex]"
83969,Ukanlos Destructor 1,Ukanlos,"Ukanlos Shoveljaw [Ukanlos]
Ukanlos Underscale [Ukanlos]
Ukanlos Carapace [Ukanlos]"
147457,Ukanlos Soul Hatchet 1,Ukanlos,"Ukanlos Fin+ [Ukanlos]
Ukanlos Digger [Ukanlos]
Ukanlos Carapace [Ukanlos]"
213761,Ukanlos Trampler 1,Ukanlos,"Ukanlos Digger [Ukanlos]
Ukanlos Carapace [Ukanlos]
Thunder Sac [Khezu]"
279041,Ukanlos Calamity 1,Ukanlos,"Ukanlos Underscale [Ukanlos]
Ukanlos Carapace [Ukanlos]
Ukanlos Tail [Ukanlos]"
342017,Ukanlos Cannon 1,Ukanlos,"Ukanlos Carapace [Ukanlos]
Ukanlos Fin+ [Ukanlos]
Ukanlos Underscale [Ukanlos]"
474369,Ukanlos Frost Bow 1,Ukanlos,"Ukanlos Fin+ [Ukanlos]
Ukanlos Tail [Ukanlos]
Ukanlos Underscale [Ukanlos]"
541953,Ukanlos Slicer 1,Ukanlos,"Ukanlos Fin+ [Ukanlos]
Ukanlos Tail [Ukanlos]
Ukanlos Shoveljaw [Ukanlos]"
604417,Murkham Axe 1,Ukanlos,"Ukanlos Fin+ [Ukanlos]
Ukanlos Shoveljaw [Ukanlos]
Ukanlos Underscale [Ukanlos]"
670977,Ukanlos Gunlance 1,Ukanlos,"Ukanlos Shoveljaw [Ukanlos]
Ukanlos Fin+ [Ukanlos]
Ukanlos Carapace [Ukanlos]"
735489,Ukanlos Bow 1,Ukanlos,"Ukanlos Shoveljaw [Ukanlos]
Ukanlos Fin+ [Ukanlos]
Ukanlos Underscale [Ukanlos]"
802817,Ukanlos Ruinblades 1,Ukanlos,"Ukanlos Fin+ [Ukanlos]
Ukanlos Underscale [Ukanlos]
Ukanlos Shoveljaw [Ukanlos]"
867585,Ukanlos Horned Flute 1,Ukanlos,"Ukanlos Shoveljaw [Ukanlos]
Ukanlos Tail [Ukanlos]
Ukanlos Underscale [Ukanlos]"
929281,Ukanlos Staff 1,Ukanlos,"Ukanlos Carapace [Ukanlos]
Ukanlos Underscale [Ukanlos]
Ukanlos Tail [Ukanlos]"
71169,Brazenwall 1,Uragaan,"Uragaan Shell [Uragaan]
Uragaan Scute [Uragaan]
Monster Bone L"
141569,Gigas Club 1,Uragaan,"Uragaan Scute [Uragaan]
Uragaan Scale [Uragaan]
Lava Nugget"
198145,Brazenclout 1,Uragaan,"Uragaan Jaw [Uragaan]
Uragaan Shell [Uragaan]
Monster Bone L"
525057,Diapason 1,Uragaan,"Uragaan Scute [Uragaan]
Uragaan Shell [Uragaan]
Mega Demondrug"
592385,Motor Burst 1,Uragaan,"Uragaan Shell [Uragaan]
Uragaan Scale [Uragaan]
Lava Nugget"
665345,Spine Blaster 1,Uragaan,"Uragaan Shell [Uragaan]
Uragaan Scute [Uragaan]
Firestone"
726529,Brazencord 1,Uragaan,"Uragaan Scute [Uragaan]
Uragaan Scale [Uragaan]
Uragaan Jaw [Uragaan]"
860929,Brazengaita 1,Uragaan,"Uragaan Jaw [Uragaan]
Uragaan Scute [Uragaan]
Dragonite Ore"
94209,Silverwing Great Sword 1,Valstrax,"Valstrax Lancewing [Valstrax]
Valstrax Carapace [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
157441,Silverwing Swiftblade 1,Valstrax,"Valstrax Scale+ [Valstrax]
Valstrax Spineshell [Valstrax]
Valstrax Carapace [Valstrax]
Firecell Stone"
224257,Silverwing Hammer 1,Valstrax,"Valstrax Scale+ [Valstrax]
Valstrax Claw+ [Valstrax]
Valstrax Lancewing [Valstrax]
Firecell Stone"
288001,Silverwing Spear 1,Valstrax,"Valstrax Lancewing [Valstrax]
Valstrax Claw+ [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
348673,Silverwing Cannon 1,Valstrax,"Valstrax Lancewing [Valstrax]
Valstrax Carapace [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
481025,Silverwing Shooter 1,Valstrax,"Valstrax Lancewing [Valstrax]
Valstrax Carapace [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
550913,Silverwing Long Sword 1,Valstrax,"Valstrax Scale+ [Valstrax]
Valstrax Claw+ [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
612353,Silverwing Switch Axe 1,Valstrax,"Valstrax Scale+ [Valstrax]
Valstrax Lancewing [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
678913,Silverwing Gunlance 1,Valstrax,"Valstrax Lancewing [Valstrax]
Valstrax Scale+ [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
742145,Silverwing Bow 1,Valstrax,"Valstrax Lancewing [Valstrax]
Valstrax Carapace [Valstrax]
Valstrax Claw+ [Valstrax]
Firecell Stone"
812545,Silverwing Blades 1,Valstrax,"Valstrax Scale+ [Valstrax]
Valstrax Claw+ [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
875265,Silverwing Horn 1,Valstrax,"Valstrax Scale+ [Valstrax]
Valstrax Claw+ [Valstrax]
Valstrax Lancewing [Valstrax]
Firecell Stone"
933377,Silverwing Glaive 1,Valstrax,"Valstrax Lancewing [Valstrax]
Valstrax Carapace [Valstrax]
Valstrax Tail [Valstrax]
Firecell Stone"
998657,Silverwing Edge 1,Valstrax,"Valstrax Lancewing [Valstrax]
Valstrax Scale+ [Valstrax]
Valstrax Spineshell [Valstrax]
Firecell Stone"
132865,Velocidrome Bite 1,Velocidrome,"Velocidrome Claw [Velocidrome]
Velocidrome Hide [Velocidrome]
Machalite Ore"
465409,Shotgun (Azure) 1,Velocidrome,"Velocidrome Hide+ [Velocidrome]
Velociprey Hide+ [Velociprey]
Velocidrome Claw [Velocidrome]
Bird Wyvern Fang"
797697,Vprey Claws 1,Velocidrome,"Velocidrome Claw [Velocidrome]
Velocidrome Hide [Velocidrome]
Machalite Ore
Bird Wyvern Fang"
858881,Velocidrome Balloon 1,Velocidrome,"Velocidrome Claw+ [Velocidrome]
Velocidrome Hide+ [Velocidrome]
Avian Finebone
Velocidrome Head [Velocidrome]"
199937,Binding Bludgeon 1,Volvidon,"Volvidon Shell [Volvidon]
Volvi Rickrack [Volvidon]
Paralysis Sac
Machalite Ore"
272129,Volvi Stroke 1,Volvidon,"Volvi Rickrack [Volvidon]
Volvidon Shell [Volvidon]
Machalite Ore
Thunderbug"
330497,Carom Shot 1,Volvidon,"Volvidon Shell [Volvidon]
Volvi Rickrack [Volvidon]
Iron Ore"
600065,Binding Roller 1,Volvidon,"Volvidon Shell [Volvidon]
Volvidon Claw [Volvidon]
Paralysis Sac
Jumbo Bone"
656385,Shattershot 1,Volvidon,"Volvidon Shell [Volvidon]
Volvi Rickrack [Volvidon]
Machalite Ore
Sharp Fang"
79361,Sentoryu Raven 1,Yian Garuga,"Garuga Wing [Yian Garuga]
Garuga Shell [Yian Garuga]
Sharpened Beak [Yian Garuga]"
79617,Sentoryu Bane 1,Yian Garuga,"Hyper Hunter I
Garuga Scale+ [Yian Garuga]
Garuga Auricle [Yian Garuga]
Sharpened Beak [Yian Garuga]"
133121,Raven Blade 1,Yian Garuga,"Garuga Ear [Yian Garuga]
Garuga Wing [Yian Garuga]
Garuga Scale [Yian Garuga]"
210177,Raven Torrent 1,Yian Garuga,"Sharpened Beak [Yian Garuga]
Garuga Ear [Yian Garuga]
Garuga Mane [Yian Garuga]"
210433,Vile Torrent 1,Yian Garuga,"Hyper Hunter I
Rejuvenated Beak [Yian Garuga]
Garuga Carapace [Yian Garuga]
Garuga Mane [Yian Garuga]"
263169,Incessant Raven 1,Yian Garuga,"Garuga Tail [Yian Garuga]
Garuga Wing [Yian Garuga]
Garuga Scale [Yian Garuga]"
263425,Incessant Evil 1,Yian Garuga,"Hyper Hunter I
Garuga Carapace [Yian Garuga]
Rejuvenated Beak [Yian Garuga]
Garuga Wing [Yian Garuga]"
332289,Raven Heirloom 1,Yian Garuga,"Garuga Shell [Yian Garuga]
Garuga Ear [Yian Garuga]
Blangonga Whisker [Blangonga]
Ceanataur Claw [Shogun Ceanataur]"
462081,Raven Do 1,Yian Garuga,"Sharpened Beak [Yian Garuga]
Garuga Shell [Yian Garuga]
Monster Bone L"
462337,Vile Do 1,Yian Garuga,"Garuga Scale+ [Yian Garuga]
Garuga Mane [Yian Garuga]
Bird Wyvern Gem
LR Yian Garuga Materials"
480513,Arm Cannon 1,Yian Garuga,"Samus Coin
Hyper Garuga Scale
Garuga Carapace [Yian Garuga]
Garuga Mane [Yian Garuga]"
536321,Daito Crow 1,Yian Garuga,"Garuga Shell [Yian Garuga]
Sharpened Beak [Yian Garuga]
Garuga Wing [Yian Garuga]"
536577,Daito Bane 1,Yian Garuga,"Hyper Hunter I
Garuga Scale+ [Yian Garuga]
Garuga Carapace [Yian Garuga]
Novacrystal"
729089,Crow Bow 1,Yian Garuga,"Commendation
Garuga Shell [Yian Garuga]
Garuga Mane [Yian Garuga]
Garuga Tail [Yian Garuga]"
729345,Vile Bow 1,Yian Garuga,"Hyper Hunter I
Garuga Carapace [Yian Garuga]
Rubbery Hide+
Garuga Wing [Yian Garuga]"
798977,Raven Tessen 1,Yian Garuga,"Garuga Mane [Yian Garuga]
Garuga Ear [Yian Garuga]
Garuga Scale [Yian Garuga]"
799233,Wicked Tessen 1,Yian Garuga,"Hyper Hunter I
Garuga Auricle [Yian Garuga]
Garuga Scale+ [Yian Garuga]
Garuga Wing [Yian Garuga]"
863745,Raven Shamisen 1,Yian Garuga,"Garuga Tail [Yian Garuga]
Garuga Wing [Yian Garuga]
Garuga Mane [Yian Garuga]"
864001,Vile Shamisen 1,Yian Garuga,"Hyper Hunter I
Garuga Carapace [Yian Garuga]
Garuga Wing [Yian Garuga]
Toxin Sac"
79105,Chicken Decapitator 1,Yian Kut-Ku,"Kut-Ku Webbing [Yian Kut-Ku]
Kut-Ku Shell [Yian Kut-Ku]
Flame Sac"
461825,Kut-Ku Anger 1,Yian Kut-Ku,"Giant Beak [Yian Kut-Ku]
Kut-Ku Shell [Yian Kut-Ku]
Kut-Ku Ear [Yian Kut-Ku]
Monster Bone M"
616449,Beak Axe 1,Yian Kut-Ku,"Kut-Ku Carapace [Yian Kut-Ku]
Kut-Ku Auricle [Yian Kut-Ku]
Giant Beak [Yian Kut-Ku]
Inferno Sac"
918273,Kut-Ku Pike 1,Yian Kut-Ku,"Kut-Ku Webbing [Yian Kut-Ku]
Giant Beak [Yian Kut-Ku]
Kut-Ku Shell [Yian Kut-Ku]"
142081,Sharkutter 1,Zamtrios,"Zamtrios Fin+ [Zamtrios]
Zamtrios Hide+ [Zamtrios]
Meaty Hide+ [Zamite]"
142337,Sharfin Sword 1,Zamtrios,"Hyper Hunter I
Zamtrios Scale+ [Zamtrios]
Zamtrios Sawtooth [Zamtrios]
Paddock Oil+"
206593,Meaty Smash 1,Zamtrios,"Zamtrios Fin+ [Zamtrios]
Zamtrios Hide+ [Zamtrios]
Zamtrios Sawtooth [Zamtrios]"
206849,Meaty Press 1,Zamtrios,"Hyper Hunter I
Zamtrios Scale+ [Zamtrios]
Zamtrios Fin+ [Zamtrios]
Paddock Oil+"
275201,Carnivicious 1,Zamtrios,"Zamtrios Tailblade [Zamtrios]
Zamtrios Hide+ [Zamtrios]
Meaty Hide+ [Zamite]"
275457,Omnivicious 1,Zamtrios,"Hyper Hunter I
Zamtrios Sawtooth [Zamtrios]
Zamtrios Fin+ [Zamtrios]
Paddock Oil+"
462849,Mandible Blaster 1,Zamtrios,"Zamtrios Sawtooth [Zamtrios]
Zamtrios Scale+ [Zamtrios]
Meaty Hide+ [Zamite]"
593153,Notched Doom 1,Zamtrios,"Zamtrios Fin+ [Zamtrios]
Zamtrios Sawtooth [Zamtrios]
Zamtrios Scale+ [Zamtrios]"
658945,Seadiver 1,Zamtrios,"Zamtrios Hide+ [Zamtrios]
Zamtrios Fin+ [Zamtrios]
Meaty Hide+ [Zamite]"
659201,Deepbuster 1,Zamtrios,"Hyper Hunter I
Zamtrios Scale+ [Zamtrios]
Zamtrios Sawtooth [Zamtrios]
Paddock Oil+"
727553,Blue Alighter 1,Zamtrios,"Zamtrios Sawtooth [Zamtrios]
Zamtrios Scale+ [Zamtrios]
Sharqskin Scale [Zamite]"
727809,Ice Cold Alighter 1,Zamtrios,"Hyper Hunter I
Zamtrios Hide+ [Zamtrios]
Zamtrios Fin+ [Zamtrios]
Paddock Oil"
856321,Poli'ahu Pipe 1,Zamtrios,"Zamtrios Fin+ [Zamtrios]
Zamtrios Hide+ [Zamtrios]
Zamtrios Tailblade [Zamtrios]"
921857,Névé Rod 1,Zamtrios,"Zamtrios Hide+ [Zamtrios]
Zamtrios Fin+ [Zamtrios]
Zamtrios Sawtooth [Zamtrios]"
985345,Guardsqual 1,Zamtrios,"Zamtrios Sawtooth [Zamtrios]
Zamtrios Fin+ [Zamtrios]
Sharqskin Scale [Zamite]"
985601,Serrated Glace 1,Zamtrios,"Hyper Hunter I
Zamtrios Fin+ [Zamtrios]
Zamtrios Scale+ [Zamtrios]
Paddock Oil+"
67841,Usurper's Storm 1,Zinogre,"Zinogre Shell [Zinogre]
Zinogre Horn [Zinogre]
Zinogre Shocker [Zinogre]"
135937,Usurper's Firebolt 1,Zinogre,"Zinogre Shocker [Zinogre]
Zinogre Horn [Zinogre]
Zinogre Shell [Zinogre]"
208641,Usurper's Thunder 1,Zinogre,"Zinogre Horn [Zinogre]
Zinogre Shell [Zinogre]
Zinogre Shockfur [Zinogre]"
223489,Thunder Works 1,Zinogre,"Dengeki Ticket
Hyper Lagiacrus Hide
Zinogre Shocker+ [Zinogre]
Fulgurbug [Zinogre]"
272897,Usurper's Coming 1,Zinogre,"Zinogre Shell [Zinogre]
Zinogre Shocker [Zinogre]
Zinogre Tail [Zinogre]"
336897,Usurper's Tremor 1,Zinogre,"Zinogre Shell [Zinogre]
Zinogre Shocker [Zinogre]
Fulgurbug [Zinogre]
Dragonite Ore"
353537,Loyal Thunder 1,Zinogre,"Zinogre Hardhorn [Zinogre]
Zinogre D-Shocker [Zinogre]
Tigrex Hardfang [Tigrex]"
463361,Usurper's Crime 1,Zinogre,"Zinogre Shell [Zinogre]
Zinogre Horn [Zinogre]
Zinogre Shocker [Zinogre]"
485377,Leader's Thunder 1,Zinogre,"Zinogre Hardhorn [Zinogre]
Zinogre D-Shocker [Zinogre]
Tigrex Hardclaw [Tigrex]"
531457,Usurper's Boltslicer 1,Zinogre,"Zinogre Horn [Zinogre]
Zinogre Shell [Zinogre]
Zinogre Claw [Zinogre]"
555265,Despot's Boltrunner 1,Zinogre,"Rajang Hardhorn [Rajang]
Zinogre Hardhorn [Zinogre]
Zinogre Hardclaw [Zinogre]"
596225,Usurper's Downpour 1,Zinogre,"Zinogre Shocker [Zinogre]
Zinogre Tail [Zinogre]
Zinogre Shell [Zinogre]"
664577,Usurper's Roar 1,Zinogre,"Zinogre Shell [Zinogre]
Zinogre Shocker [Zinogre]
Firestone"
721665,Usurper's Rumble 1,Zinogre,"Zinogre Shocker [Zinogre]
Zinogre Shockfur [Zinogre]
Fulgurbug [Zinogre]"
746753,Despot's Shock 1,Zinogre,"Zinogre Hardhorn [Zinogre]
Zinogre Cortex [Zinogre]
Brach Pounder+ [Brachydios]"
791553,Usurper's Fulgur 1,Zinogre,"Zinogre Horn [Zinogre]
Zinogre Claw [Zinogre]
Zinogre Shell [Zinogre]"
862977,Usurper's Growl 1,Zinogre,"Zinogre Horn [Zinogre]
Zinogre Shell [Zinogre]
Zinogre Claw [Zinogre]"
65793,Petrified Blade 1,,"Iron Ore
Earth Crystal"
66049,Obsidian Blade 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
66305,Halberd 1,,"Dragonite Ore
Iron Ore
Monster Bone M"
66561,Decider 1,,"Hyper Hunter I
Carbalite Ore
Machalite Ore
Avian Finebone"
67585,Defender 1,,"Iron Ore
Disc Stone
Machalite Ore"
68097,Barbaroi Blade 1,,"Flame Sac
Iron Ore
Carpenterbug
Unknown Skull"
68353,Iron Sword 1,,Iron Ore
69377,Plesioth Wave Sword 1,,"Hyper Hunter I
Cephalos Fin+
LR Cephadrome Materials"
69633,Ravager Blade 1,,"Dragonite Ore
Machalite Ore
Ice Crystal
Wyvern Claw"
69889,Lacerator Blade 1,,"King Scarab
Lightcrystal
Hercudrome"
70145,Tactical Blade 1,,"Rathalos Webbing [Rathalos]
Rath Wingtalon
LR Ore Materials"
70657,Buster Sword 1,,"Machalite Ore
Bealite Ore"
70913,Chrome Razor 1,,"Toxin Sac
Chameleos Horn [Chameleos]
Dragonite Ore
Bird Wyvern Gem"
71937,Toad Bereaver 1,,"Hyper Hunter I
Tetsucabra Claw+ [Tetsucabra]
Paddock Oil+"
72193,Bone Cleaver 1,,"Monster Bone S
Jaggi Hide"
73217,Seditious Cleaver 1,,"Hyper Hunter II
Seregios Scraper [Seregios]
Hyper Claw"
73473,Jawblade 1,,"Monster Bone L
Monster Bone S
Wyvern Claw"
73729,Wyvern Jawblade 1,,"Monster Keenbone
Uragaan Carapace [Uragaan]
High-quality Pelt"
73985,Thrash Sword 1,,"Kecha Talon [Kecha Wacha]
Torrent Sac
Jumbo Bone"
74497,Golem Blade 1,,"Monster Bone L
Rhenoplos Scalp [Rhenoplos]
Hercudrome"
76033,Executioner 1,,"Monster Keenbone
Monster Bone L
Dragonite Ore"
77057,Red Stripe 1,,"Sm. Hermitaur Shell [Hermitaur]
Sharp Claw
Brute Bone"
77313,Red Pincer 1,,"Hermitaur Claw [Daimyo Hermitaur]
Hermitaur Shell
Jumbo Bone"
77569,Ceanataur Blade 1,,"Ceanataur Leg [Shogun Ceanataur]
Ceanataur Shell
Whetfish"
77825,Azure Serpentblade 1,,"Velociprey Hide [Velociprey]
Velociprey Scale
Iron Ore"
78081,Saffron Fangblade 1,,"Gendrome Fang [Gendrome]
Genprey Scale [Genprey]
Monster Bone S"
84737,Rusted Great Sword 1,,
84993,Ancient Blade 1,,"Earth Crystal
Lava Nugget
Flame Sac"
85505,Worn Great Sword 1,,
85761,Epitaph Blade 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
86273,Vulcanis 1,,"Lightcrystal
Bealite Ore
Monster Fluid"
86529,Black Blade 1,,"Dark Piece
Dark Stone
Pokke Ticket"
86785,Yukumo Edge 1,,"Yukumo Wood
Iron Ore"
87041,Yukumo Pure Edge 1,,"Yukumo Ticket
Mizutsune Tail [Mizutsune]
Yukumo Wood"
87297,Larisaber 1,,"Wycademy Ticket
Larinoth Hide [Larinoth]
Monster Bone L"
87553,Cheese Mixer 1,,"Bistro Ticket
Yukumo Wood
Carpenterbug"
87809,Autumn Umbrella 1,,"Bronze Guild Ticket
Yukumo Hardwood
Armorskin
Ioprey Scale+ [Ioprey]"
88065,Frozen Speartuna 1,,"Speartuna
Ice Crystal
Bitterbug"
88321,Wyvern's Perch 1,,"Reststool
Poison Sac
Yukumo Wood
Toadstool"
88577,Aloe Blade 1,,"Wycademy Ticket
Sleep Herb
Monster Bone L
Lava Nugget"
88833,Cat's Soul 1,,"Carbalite Ore
Palico Ticket
Omniplegia Sac
Pawprint Stamp"
89089,El Dora Blade 1,,"Extravagant Artifact
Lightcrystal
Black Pearl
Dragonite Ore"
89345,Black Belt Blade 1,,"Blackbelt Ticket
Khezu Coin
Rathalos Coin"
89601,Expert Blade 1,,"Commendation G
S.Rathalos Scale+ [Silver Rathalos]
G.Rathian Scale+ [Gold Rathian]
Rath Marrow"
92673,Fox Blade 1,,"Famitsu Ticket
Mizutsune Scale+ [Mizutsune]
Electroscale+ [Astalos]
Novacrystal"
92929,Captain Blade J 1,,"Pirate Ticket J
Hyper Lavasioth Scale
Firecell Stone
Wyvern Gem"
93185,Amol Saiqa 1,,"Magi Coin
Hyper G.Magala Scale
Gore Magala Ripclaw+ [Gore Magala]
Firecell Stone"
93441,Chivalry 1,,"Arena Ticket
Hyper Gammoth Fur
Brach Pounder [Brachydios]
Uragaan Jaw [Uragaan]"
93697,G Blade 1,,"Great Stone
Akantor Scale+ [Akantor]
Monster Hardbone
Wyvern Gem"
98817,Research Great Sword 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Dragonvine"
99329,Palette Knife 1,,"Bistro Ticket G
Pawprint Ticket
Palico Ticket G"
99585,Elder Blade 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
100097,Drifter's Sword 1,,"Taisha-ryu Codex
Hyper Brach Cortex
Brach Cortex [Brachydios]"
100353,Garo Sword 1,,"Zaruba Fragment
Hyper Zinogre Cortex
Zinogre Cortex [Zinogre]"
131329,Petrified Sword 1,,"Iron Ore
Earth Crystal"
131585,Obsidian Sword 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
132609,Frost Edge 1,,"Ice Crystal
Bealite Ore
Whetfish"
133889,Hunter's Knife 1,,Iron Ore
134145,Odyssey Blade 1,,"Novacrystal
Tetsucabra Tusks+ [Tetsucabra]
Kecha Grandbone [Kecha Wacha]
Seltas Horn+ [Seltas]"
134401,Hunter's Dagger 1,,"Lightcrystal
Machalite Ore
Paddock Oil"
134657,Heavy Bang 1,,"Machalite Ore
Lagiacrus Claw [Lagiacrus]
Rath Wingtalon"
135169,Dual Carapace 1,,"Ceanataur Claw [Shogun Ceanataur]
Hermitaur Claw [Daimyo Hermitaur]
Ceanataur Shell
Hermitaur Shell"
135425,Lava Pick 1,,"Uroktor Scale [Uroktor]
Firestone
Machalite Ore"
135681,Soldier's Dagger 1,,"Jaggi Hide
Jaggi Scale
Disc Stone"
136961,Serpent Bite 1,,"Velociprey Hide [Velociprey]
Bird Wyvern Fang
Sharp Fang"
138241,Seditious Fang 1,,"Hyper Hunter II
Seregios Slavescale [Seregios]
Hyper Fang"
138497,Bone Kris 1,,Monster Bone S
139009,Corona 1,,"Hyper Hunter I
Rathalos Scale+ [Rathalos]
Rathalos Plate
LR Rathalos Materials"
139521,Bone Pick 1,,"Monster Bone L
Brute Bone
Bone Husk"
140545,Thunderbane 1,,"Rubbery Hide [Gypceros]
Monster Bone L
Electro Sac [Khezu]"
141825,Bone Tabar 1,,"Monster Bone M
Jumbo Bone
Machalite Ore"
143105,Poison Axe 1,,"Rubbery Hide [Gypceros]
Monster Bone M
Poison Sac"
143361,Brash Buddies 1,,"Bullfango Pelt [Bullfango]
Rhenoplos Shell [Rhenoplos]
Sharp Fang
Brute Bone"
143617,Secta Nulo 1,,"Shiny Beetle
Bnahabra Wing [Bnahabra]
Altaroth Jaw [Altaroth]
Monster Fluid"
143873,Secta Nulo (G) 1,,"Bnahabra Wing [Bnahabra]
Paralysis Sac
Lightcrystal"
144129,Secta Nulo (R) 1,,"Bnahabra Wing [Bnahabra]
Flame Sac
Lightcrystal"
148225,Rusted Sword 1,,
148481,Eternal Strife 1,,"Earth Crystal
Lava Nugget
Flame Sac"
148993,Worn Sword 1,,
149249,Divine Exodus 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
149761,Tusk Gear 1,,"Lightcrystal
Bealite Ore
Monster Fluid"
150017,Black Sword 1,,"Dark Piece
Dark Stone
Pokke Ticket"
150273,Yukumo Cutter 1,,"Yukumo Wood
Iron Ore"
